country,cncode,year,region,incomegr,dbacba,llgdp,cbagdp,dbagdp,ofagdp,pcrdbgdp,pcrdbofgdp,bdgdp,fdgdp,bcbd,ll_usd,overhead,netintmargin,concentration,roa,roe,costinc,zscore,inslife,insnonlife,stmktcap,stvaltraded,stturnover,listco_pc,prbond,pubond,intldebt,intldebtnet,nrbloan,offdep,remit
Angola,AGO,1995,Sub-Saharan Africa,Upper-middle-income economies,12.62,,,,,,,,,43.40,621.03,,,,,,,,,,,,,,,,,,29.88,113.47,
Angola,AGO,1996,Sub-Saharan Africa,Upper-middle-income economies,41.57,11.27,5.71,1.58,,1.35,1.35,5.48,5.48,20.47,1263.91,,,,,,,,,1.40,,,,,,,,,20.53,52.01,0.07
Angola,AGO,1997,Sub-Saharan Africa,Upper-middle-income economies,52.84,20.53,3.87,3.50,,3.32,3.32,12.93,12.93,31.47,1643.72,,,,,,,,0.07,1.03,,,,,,,,,33.92,65.00,
Angola,AGO,1998,Sub-Saharan Africa,Upper-middle-income economies,30.42,20.17,6.94,4.82,,3.93,3.93,14.62,14.62,19.94,947.21,,,,,,61.75,,0.03,1.49,,,,,,,,,41.35,56.15,
Angola,AGO,1999,Sub-Saharan Africa,Upper-middle-income economies,,10.25,9.45,1.76,,1.27,1.27,8.03,8.03,13.37,726.94,4.74,2.46,,0.13,1.62,74.22,7.68,0.03,0.91,,,,,,,,,43.17,101.37,
Angola,AGO,2000,Sub-Saharan Africa,Upper-middle-income economies,53.83,10.17,6.34,1.30,,1.14,1.14,8.29,8.29,14.11,941.76,6.79,3.51,,0.38,4.00,56.13,9.48,0.02,0.84,,,,,,,,,27.65,101.60,
Angola,AGO,2001,Sub-Saharan Africa,Upper-middle-income economies,79.00,13.79,1.05,2.21,,2.01,2.01,11.08,11.08,21.44,1275.31,10.59,7.44,99.34,2.98,24.41,45.14,13.86,0.03,0.79,,,,,,,,,30.68,75.38,
Angola,AGO,2002,Sub-Saharan Africa,Upper-middle-income economies,48.82,14.10,2.31,3.08,,2.75,2.75,11.31,11.31,26.59,1753.92,4.09,4.43,86.31,1.43,13.64,40.08,9.09,0.03,1.43,,,,,,,,,17.71,70.93,
Angola,AGO,2003,Sub-Saharan Africa,Upper-middle-income economies,73.10,14.45,2.96,4.70,,3.65,3.65,11.58,11.58,36.81,2124.16,5.74,6.25,84.20,2.48,24.54,37.32,11.88,0.17,1.67,,,,,,,,,12.66,56.32,
Angola,AGO,2004,Sub-Saharan Africa,Upper-middle-income economies,84.35,12.97,1.68,6.48,,4.21,4.21,10.39,10.39,43.98,2591.36,5.21,6.99,85.65,2.35,21.55,38.56,11.56,0.02,1.44,,,,,,,,,7.91,72.81,
Angola,AGO,2005,Sub-Saharan Africa,Upper-middle-income economies,89.55,11.87,1.04,7.15,,4.14,4.14,9.81,9.81,40.93,4282.22,5.94,7.56,77.11,2.65,26.16,53.36,10.88,0.06,1.19,,,,,,,,,11.38,45.13,
Angola,AGO,2006,Sub-Saharan Africa,Upper-middle-income economies,90.61,13.68,0.86,7.90,,5.47,5.47,11.84,11.84,49.74,6613.24,5.40,5.68,78.52,2.75,27.94,52.06,11.13,0.04,0.90,,,,,,,,,7.55,32.12,
Angola,AGO,2007,Sub-Saharan Africa,Upper-middle-income economies,95.13,16.02,0.78,11.16,,8.11,8.11,14.26,14.26,62.54,9418.40,4.52,6.72,76.43,3.14,32.44,47.33,11.16,0.05,0.64,,,,,,,,,5.11,20.24,
Angola,AGO,2008,Sub-Saharan Africa,Upper-middle-income economies,97.98,17.56,0.55,18.00,,9.82,9.82,15.88,15.88,61.43,15603.68,3.49,6.52,77.43,3.61,41.62,39.01,10.36,0.04,0.39,,,,,,,,,8.57,26.76,0.10
Angola,AGO,2009,Sub-Saharan Africa,Upper-middle-income economies,96.92,30.67,0.86,32.35,,17.00,17.00,28.18,28.18,59.56,20764.09,3.08,5.50,63.42,3.61,39.16,37.24,11.96,0.06,0.64,,,,,,,,,11.03,21.54,0.00
Angola,AGO,2010,Sub-Saharan Africa,Upper-middle-income economies,97.36,32.32,0.93,31.68,,18.69,18.69,29.79,29.79,65.96,22354.98,3.07,7.09,65.54,3.56,33.78,38.43,12.80,0.06,0.91,,,,,,,,,9.99,13.30,0.02
Angola,AGO,2011,Sub-Saharan Africa,Upper-middle-income economies,89.05,32.09,2.24,29.42,,19.12,19.12,29.84,29.84,62.53,28376.14,3.71,6.10,71.50,2.33,20.62,47.99,12.29,,,,,,,,,,,8.31,7.98,0.00
Albania,ALB,1960,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1961,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1962,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1963,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1964,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1965,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1966,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1967,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1968,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1969,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1970,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1971,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1972,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1973,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1974,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1975,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1976,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1977,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1978,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1979,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1980,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1981,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1982,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1983,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1984,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1985,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1986,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1987,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1988,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1989,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1990,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1991,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1992,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.40
Albania,ALB,1993,Europe and Central Asia,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.03
Albania,ALB,1994,Europe and Central Asia,Lower-middle-income economies,58.32,,,,,,,,,16.69,860.58,,,,,,,,,0.60,,,,,,,,,,,15.47
Albania,ALB,1995,Europe and Central Asia,Lower-middle-income economies,70.59,38.82,26.27,47.39,,3.40,3.40,23.67,23.67,12.74,1292.45,,,,,,,,,0.57,,,,,,,,,3.05,4.46,17.62
Albania,ALB,1996,Europe and Central Asia,Lower-middle-income economies,73.45,38.03,15.63,40.33,,2.80,2.80,24.89,24.89,10.20,1645.09,,,,,,,,,0.42,,,,,,,,,1.76,3.57,18.28
Albania,ALB,1997,Europe and Central Asia,Lower-middle-income economies,56.81,53.13,22.23,44.09,,3.62,3.62,35.26,35.26,10.34,1436.10,,,,,,,,0.00,0.34,,,,,,,,,2.19,5.33,13.67
Albania,ALB,1998,Europe and Central Asia,Lower-middle-income economies,60.10,54.34,23.58,33.18,,3.46,3.46,36.75,36.75,8.68,1808.84,,,,,,99.56,,0.00,0.36,,,,,,,,,2.68,3.20,18.48
Albania,ALB,1999,Europe and Central Asia,Lower-middle-income economies,68.82,55.67,17.84,32.45,,3.46,3.46,40.02,40.02,8.61,2240.90,4.28,3.58,92.63,14.76,21.63,70.29,4.98,0.00,0.38,,,,,,,,,1.60,4.09,11.86
Albania,ALB,2000,Europe and Central Asia,Lower-middle-income economies,68.60,57.59,14.75,32.40,,3.95,3.95,40.85,40.85,10.67,2300.20,2.40,3.86,100.00,1.96,21.03,44.40,3.23,0.00,0.36,,,,,,,,,1.98,3.55,16.22
Albania,ALB,2001,Europe and Central Asia,Lower-middle-income economies,71.69,59.53,13.64,32.10,,4.89,4.89,41.51,41.51,12.74,2837.08,2.61,3.64,100.00,0.83,8.83,57.15,2.54,0.03,0.47,,,,,,,,,1.71,2.84,17.09
Albania,ALB,2002,Europe and Central Asia,Lower-middle-income economies,71.56,63.66,13.32,33.63,,5.91,5.91,43.82,43.82,14.26,2935.26,2.58,3.35,94.63,0.66,7.19,63.79,2.69,0.05,0.55,,,,,,,,,1.35,2.12,16.49
Albania,ALB,2003,Europe and Central Asia,Lower-middle-income economies,75.50,60.75,11.94,33.27,,6.51,6.51,42.47,42.47,16.30,3928.88,2.21,3.63,95.53,1.08,12.86,51.31,2.31,0.01,0.51,,,,,,,,,1.08,1.81,15.72
Albania,ALB,2004,Europe and Central Asia,Lower-middle-income economies,80.08,62.27,10.03,35.27,,8.08,8.08,44.95,44.95,19.46,4966.84,2.51,3.95,95.61,0.81,11.18,59.04,2.05,0.02,0.51,,,,,,,,,1.38,1.24,15.55
Albania,ALB,2005,Europe and Central Asia,Lower-middle-income economies,82.31,65.49,8.82,38.29,,11.83,11.83,47.99,47.99,29.20,4902.28,2.43,4.40,94.10,1.61,22.65,54.64,2.34,0.03,0.45,,,,,,,,,11.77,1.10,15.40
Albania,ALB,2006,Europe and Central Asia,Lower-middle-income economies,85.62,69.68,8.28,43.82,,17.88,17.88,52.10,52.10,38.75,6104.25,2.69,4.69,91.03,1.28,18.59,58.30,2.10,0.03,0.46,,,,,,,,,1.58,1.12,14.89
Albania,ALB,2007,Europe and Central Asia,Lower-middle-income economies,87.35,73.01,7.83,50.44,,24.76,24.76,56.67,56.67,47.96,7571.75,2.97,5.65,70.69,1.55,21.82,54.97,2.34,0.04,0.55,,,,,,,,,2.71,1.33,13.71
Albania,ALB,2008,Europe and Central Asia,Lower-middle-income economies,88.57,72.22,7.53,55.21,,30.77,30.77,56.12,56.12,61.64,7679.86,2.53,4.74,73.08,1.46,17.40,52.98,2.88,0.05,0.57,,,,,,,,,4.83,1.28,11.53
Albania,ALB,2009,Europe and Central Asia,Lower-middle-income economies,89.39,72.81,7.27,58.76,,34.64,34.64,55.33,55.33,63.52,7328.91,2.82,4.33,60.86,1.06,10.58,56.83,3.04,0.06,0.58,,,,,,,,,6.43,1.45,10.88
Albania,ALB,2010,Europe and Central Asia,Lower-middle-income economies,91.75,74.01,6.11,58.77,,35.34,35.34,57.82,57.82,59.01,7482.88,2.60,4.52,54.78,1.00,9.40,56.82,3.13,0.07,0.55,,,,,,,,,4.84,1.14,9.75
Albania,ALB,2011,Europe and Central Asia,Lower-middle-income economies,92.36,78.34,5.28,61.29,,37.23,37.23,63.42,63.42,58.43,7672.66,2.38,4.45,55.71,1.00,8.96,53.56,3.31,0.08,0.49,,,,,,,,,5.57,0.98,8.96
United Arab Emirates,ARE,1960,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1961,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1962,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1963,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1964,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1965,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1966,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1967,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1968,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1969,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1970,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1971,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1972,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1973,High-income nonOECD members,High-income nonOECD members,97.51,,,,,,,,,81.71,2117.66,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1974,High-income nonOECD members,High-income nonOECD members,96.82,,,,,,,,,63.26,5085.99,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1975,High-income nonOECD members,High-income nonOECD members,93.05,,,,,,,,,69.98,6910.71,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1976,High-income nonOECD members,High-income nonOECD members,89.10,,,,,,,,,67.02,12587.06,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1977,High-income nonOECD members,High-income nonOECD members,91.27,,,,,,,,,112.09,11158.93,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1978,High-income nonOECD members,High-income nonOECD members,93.37,,,,,,,,,122.03,11756.98,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1979,High-income nonOECD members,High-income nonOECD members,94.18,,,,,,,,,130.48,10957.76,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1980,High-income nonOECD members,High-income nonOECD members,94.81,,,,,,,,,117.72,12929.96,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1981,High-income nonOECD members,High-income nonOECD members,95.74,,,,,,,,,113.60,14677.41,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1982,High-income nonOECD members,High-income nonOECD members,96.03,,,,,,,,,103.45,16341.39,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1983,High-income nonOECD members,High-income nonOECD members,96.24,,,,,,,,,100.01,17005.11,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1984,High-income nonOECD members,High-income nonOECD members,96.25,,,,,,,,,75.98,21097.08,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1985,High-income nonOECD members,High-income nonOECD members,96.69,,,,,,,,,71.97,21638.88,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1986,High-income nonOECD members,High-income nonOECD members,95.04,,,,,,,,,74.20,22336.27,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1987,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,75.78,22571.79,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1988,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,77.89,22881.94,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1989,High-income nonOECD members,High-income nonOECD members,99.98,,,,,,,,,77.36,23757.61,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1990,High-income nonOECD members,High-income nonOECD members,99.36,,,,,,,,,87.47,20554.88,,,,,,,,,0.82,,,,,,,,,,,
United Arab Emirates,ARE,1991,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,81.95,22844.13,,,,,,,,,0.96,,,,,,,,,,,
United Arab Emirates,ARE,1992,High-income nonOECD members,High-income nonOECD members,99.36,,,,,,,,,83.40,23224.92,,,,,,,,0.15,1.12,,,,,,,,,,,
United Arab Emirates,ARE,1993,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,91.94,22247.28,,,,,,,,0.19,1.35,,,,,,,,,,,
United Arab Emirates,ARE,1994,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,94.17,23378.88,,,,,,,,0.21,1.44,,,,,,,,,,,
United Arab Emirates,ARE,1995,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,95.73,25129.92,,,,,,,,0.21,1.40,,,,,,,,0.04,13.13,77.81,
United Arab Emirates,ARE,1996,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,98.44,25990.20,,,,,,,,0.21,1.28,,,,,,,,,13.94,87.99,
United Arab Emirates,ARE,1997,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,102.84,27866.35,,,,,,,,0.24,1.14,,,,,,,,,16.05,89.75,
United Arab Emirates,ARE,1998,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,112.60,28575.30,,,53.92,,,33.98,,0.30,1.30,,,,1597.97,,,,-0.18,22.40,89.20,
United Arab Emirates,ARE,1999,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,110.19,31015.76,1.45,2.88,51.42,1.82,13.23,38.39,22.43,0.29,1.11,,,,1831.60,,,,,17.14,75.97,
United Arab Emirates,ARE,2000,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,102.61,34596.46,1.44,2.91,52.66,2.04,14.60,36.67,22.64,0.27,0.91,,,,1784.33,,,,,12.84,60.24,
United Arab Emirates,ARE,2001,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,89.78,41976.70,1.41,2.78,50.71,2.03,14.43,36.88,23.00,0.26,1.10,,,,383.13,,,,,15.26,64.87,
United Arab Emirates,ARE,2002,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,90.29,45510.27,1.42,2.77,49.88,2.12,14.47,36.12,24.22,0.27,1.24,,,,744.42,,,,,12.50,53.81,
United Arab Emirates,ARE,2003,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,88.32,51604.64,1.47,2.76,49.24,2.18,14.51,36.03,24.41,0.27,1.27,,,,890.40,,,,,11.54,43.18,
United Arab Emirates,ARE,2004,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,88.12,61888.00,1.38,2.79,47.33,2.59,18.14,32.19,23.02,0.28,1.26,,,,1366.62,,,,0.74,14.69,40.17,
United Arab Emirates,ARE,2005,High-income nonOECD members,High-income nonOECD members,99.33,,,,,,,,,94.60,78070.84,1.34,2.97,47.98,3.98,27.56,23.33,26.81,0.24,1.25,,,,1904.13,,,,1.53,16.50,33.49,
United Arab Emirates,ARE,2006,High-income nonOECD members,High-income nonOECD members,99.87,,,,,,,,,102.26,93811.23,1.40,2.68,44.09,2.84,21.29,31.77,21.46,0.28,1.27,,,,1661.32,,,,5.55,23.67,36.34,
United Arab Emirates,ARE,2007,High-income nonOECD members,High-income nonOECD members,,,,,,,,,,98.38,127695.70,1.26,2.39,49.91,2.32,20.77,32.52,18.12,0.36,1.30,,,,1552.43,,,,2.34,34.22,27.87,
United Arab Emirates,ARE,2008,High-income nonOECD members,High-income nonOECD members,94.35,55.98,,70.19,,58.64,58.64,53.16,53.16,121.91,152073.00,1.34,2.73,49.39,1.73,16.54,35.88,17.13,0.23,1.08,32.21,49.22,142.88,1412.05,,,19.46,-1.20,31.03,17.14,
United Arab Emirates,ARE,2009,High-income nonOECD members,High-income nonOECD members,90.14,70.91,8.11,94.91,,78.32,78.32,67.19,67.19,111.74,162602.10,1.11,2.68,59.53,1.26,10.82,30.57,20.53,0.33,1.28,27.46,38.82,88.51,1230.84,,,26.59,0.48,35.45,16.43,
United Arab Emirates,ARE,2010,High-income nonOECD members,High-income nonOECD members,90.37,69.80,9.76,90.39,,72.14,72.14,66.33,66.33,105.91,170106.60,1.21,3.04,59.58,1.45,10.76,30.63,21.27,0.37,1.19,26.38,15.69,34.95,1196.47,,,28.07,1.68,31.96,15.52,
United Arab Emirates,ARE,2011,High-income nonOECD members,High-income nonOECD members,91.49,60.82,7.75,77.84,,60.78,60.78,57.80,57.80,104.44,173483.50,1.28,3.23,60.89,1.57,11.50,32.80,21.66,0.36,1.03,20.51,5.98,21.42,1165.25,,,25.97,2.87,25.97,15.55,
Argentina,ARG,1960,Latin America & the Caribbean,Upper-middle-income economies,63.89,,,,,,,,,82.08,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1961,Latin America & the Caribbean,Upper-middle-income economies,68.67,27.63,9.37,18.49,3.71,16.56,20.27,16.50,16.64,123.90,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1962,Latin America & the Caribbean,Upper-middle-income economies,66.30,29.85,11.20,23.33,3.89,21.10,24.99,16.72,16.97,128.99,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1963,Latin America & the Caribbean,Upper-middle-income economies,64.05,17.24,6.90,12.91,1.92,11.33,13.25,9.74,9.95,105.02,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1964,Latin America & the Caribbean,Upper-middle-income economies,62.79,15.80,6.46,11.16,1.36,9.35,10.72,9.26,9.53,97.69,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1965,Latin America & the Caribbean,Upper-middle-income economies,63.93,16.07,6.55,11.31,1.22,9.25,10.47,9.40,9.77,99.31,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1966,Latin America & the Caribbean,Upper-middle-income economies,62.98,16.54,6.71,11.64,1.29,9.58,10.87,9.43,10.00,103.91,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1967,Latin America & the Caribbean,Upper-middle-income economies,65.76,19.94,7.10,12.82,1.49,10.70,12.19,11.91,12.77,79.40,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1968,Latin America & the Caribbean,Upper-middle-income economies,70.61,23.78,6.82,14.76,1.79,12.66,14.45,15.18,16.37,86.59,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1969,Latin America & the Caribbean,Upper-middle-income economies,74.77,26.02,6.31,16.88,2.78,14.93,17.72,17.10,18.68,87.93,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1970,Latin America & the Caribbean,Upper-middle-income economies,75.45,27.94,6.01,18.14,4.19,16.21,19.93,18.73,20.58,85.25,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1971,Latin America & the Caribbean,Upper-middle-income economies,77.50,22.47,5.57,18.16,2.51,16.65,18.73,15.11,15.97,145.00,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1972,Latin America & the Caribbean,Upper-middle-income economies,77.42,21.36,5.43,18.65,0.69,17.66,18.34,15.62,15.81,92.00,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1973,Latin America & the Caribbean,Upper-middle-income economies,75.40,25.88,6.49,20.81,1.00,17.78,18.78,19.27,19.70,92.50,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1974,Latin America & the Caribbean,Upper-middle-income economies,71.73,25.90,7.79,21.59,1.20,17.64,18.84,19.35,20.14,90.00,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1975,Latin America & the Caribbean,Upper-middle-income economies,67.28,20.41,7.36,17.15,0.99,14.35,15.35,15.22,15.96,102.76,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1976,Latin America & the Caribbean,Upper-middle-income economies,75.43,15.58,5.20,12.66,1.10,10.36,11.47,11.07,11.76,85.28,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1977,Latin America & the Caribbean,Upper-middle-income economies,79.60,19.13,4.07,14.26,2.15,11.74,13.85,13.84,15.57,84.50,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1978,Latin America & the Caribbean,Upper-middle-income economies,83.74,24.87,4.27,19.06,3.11,15.26,18.31,17.68,20.49,88.18,,,,,,,,,,,,,,,,,,,,,0.04
Argentina,ARG,1979,Latin America & the Caribbean,Upper-middle-income economies,92.13,26.13,2.92,22.16,3.13,17.60,20.69,19.09,21.97,95.38,,,,,,,,,,,,,,,,,,,,,0.06
Argentina,ARG,1980,Latin America & the Caribbean,Upper-middle-income economies,88.77,21.44,2.09,19.59,2.66,16.01,18.65,15.96,18.29,105.22,,,,,,,,,,,,,,,,,,,,,0.07
Argentina,ARG,1981,Latin America & the Caribbean,Upper-middle-income economies,85.50,21.54,3.57,23.77,2.87,19.04,21.85,15.81,18.45,137.63,,,,,,,,,,,,,,,,,,,,,0.05
Argentina,ARG,1982,Latin America & the Caribbean,Upper-middle-income economies,86.43,15.51,3.95,24.20,2.04,18.41,20.37,11.52,13.11,191.02,,,,,,,,,,,,,,,,,,,,,0.03
Argentina,ARG,1983,Latin America & the Caribbean,Upper-middle-income economies,68.78,10.87,5.42,19.05,1.10,14.60,15.65,8.24,8.82,162.61,,,,,,,,,,,,,,,,,,,,,0.03
Argentina,ARG,1984,Latin America & the Caribbean,Upper-middle-income economies,74.45,10.31,6.12,15.19,0.62,11.92,12.51,8.01,8.41,135.08,,,,,,,,,,,,,,,,,,,,,0.04
Argentina,ARG,1985,Latin America & the Caribbean,Upper-middle-income economies,61.56,12.05,7.57,15.74,0.42,12.27,12.68,9.42,9.68,125.75,,,,,,,,,,,,,,,,,,,,,0.03
Argentina,ARG,1986,Latin America & the Caribbean,Upper-middle-income economies,62.88,13.79,9.54,15.70,0.31,12.29,12.59,10.68,10.93,106.07,,,,,,,,,,,,,,,,,,,,,0.03
Argentina,ARG,1987,Latin America & the Caribbean,Upper-middle-income economies,57.20,14.44,11.11,16.50,0.27,12.69,12.95,11.45,11.72,115.74,,,,,,,,,,,,,,,,,,,,,0.03
Argentina,ARG,1988,Latin America & the Caribbean,Upper-middle-income economies,62.57,13.90,10.58,15.66,0.21,11.85,12.04,11.36,11.63,94.25,,,,,,,,,,,,,,586.51,,,,,,,0.02
